id,cuisine
39779,japanese
33522,thai
498,french
45937,russian
41501,french
44156,mexican
5643,mexican
35874,southern_us
24413,mexican
47297,mexican
10073,french
4798,mexican
7802,cajun_creole
3970,french
24416,thai
13072,french
29046,cajun_creole
12898,french
24957,indian
18725,vietnamese
46929,southern_us
23140,mexican
30516,chinese
34081,vietnamese
12927,greek
44088,cajun_creole
20785,italian
16672,southern_us
5400,mexican
30322,french
17272,italian
9797,italian
14795,mexican
7619,italian
42124,french
23249,thai
44158,chinese
17462,southern_us
3580,italian
9896,cajun_creole
29669,mexican
30625,chinese
7685,italian
7632,southern_us
28349,mexican
4510,thai
35383,brazilian
18569,italian
11379,italian
9434,italian
37774,southern_us
33651,jamaican
47017,italian
31874,moroccan
26733,british
20962,vietnamese
1467,french
11173,vietnamese
12949,spanish
11565,french
29756,brazilian
25577,italian
36779,chinese
10974,italian
42163,southern_us
15337,southern_us
23242,jamaican
7952,brazilian
27424,mexican
3816,southern_us
27190,italian
43764,spanish
17714,chinese
30022,mexican
33281,spanish
43503,southern_us
27385,thai
2396,vietnamese
25387,thai
1017,jamaican
18852,chinese
14861,french
47487,italian
46015,chinese
12684,italian
12588,southern_us
33061,chinese
38952,italian
20915,indian
34732,french
48656,korean
38736,mexican
20374,indian
18664,indian
15638,southern_us
10458,italian
47980,cajun_creole
43084,spanish
4534,french
26269,mexican
23498,vietnamese
5053,irish
5010,cajun_creole
49028,mexican
36714,chinese
21490,mexican
8448,filipino
49408,japanese
28982,italian
20207,chinese
37751,cajun_creole
42412,southern_us
47466,southern_us
40672,chinese
47821,mexican
42090,british
10019,jamaican
45793,southern_us
32933,mexican
48283,french
19798,greek
41233,mexican
37147,italian
26516,cajun_creole
4305,southern_us
30883,italian
31677,french
25378,british
40122,filipino
20889,southern_us
10994,korean
29311,italian
46431,french
17648,thai
32111,chinese
15728,italian
16960,mexican
23535,french
29667,mexican
31729,southern_us
41910,italian
13996,french
21089,french
32705,italian
42847,irish
26201,mexican
26813,brazilian
32471,italian
44990,irish
17237,korean
39403,japanese
15652,mexican
14568,spanish
44779,mexican
37888,thai
9529,italian
20700,southern_us
17741,mexican
17475,southern_us
12581,mexican
5996,cajun_creole
29042,chinese
987,irish
39819,french
31679,filipino
1150,filipino
39167,mexican
43037,chinese
20071,french
43815,french
31649,italian
12218,indian
32836,thai
18175,french
48197,japanese
31474,chinese
46428,mexican
25246,mexican
2991,cajun_creole
38216,greek
14978,southern_us
31085,chinese
34515,italian
6026,indian
19132,italian
48775,french
29309,italian
4033,italian
36462,british
13235,chinese
17863,cajun_creole
25694,italian
24204,italian
14541,japanese
13993,filipino
8996,mexican
9943,british
22707,british
35292,french
46886,mexican
11566,french
8272,british
30552,thai
21033,southern_us
42971,italian
42275,mexican
44059,mexican
44159,spanish
48500,italian
14617,vietnamese
7867,indian
13913,cajun_creole
40684,jamaican
49174,southern_us
34772,british
16738,italian
11353,thai
17429,chinese
6213,moroccan
26682,british
42067,italian
45944,southern_us
43318,indian
32084,chinese
23806,french
2721,southern_us
6479,french
48519,mexican
12560,mexican
4171,thai
14434,greek
21159,italian
44745,french
12965,mexican
39978,indian
32514,indian
1336,italian
48649,greek
21591,chinese
32813,greek
5818,chinese
39944,greek
33274,italian
13429,mexican
9739,chinese
44031,jamaican
25007,italian
29143,moroccan
41309,southern_us
17675,thai
5570,italian
12206,italian
33553,italian
30898,thai
23937,greek
11454,mexican
16091,italian
6058,southern_us
18720,thai
42018,jamaican
3462,moroccan
19617,cajun_creole
18874,moroccan
6416,thai
15063,indian
46292,chinese
38247,southern_us
36427,mexican
47417,southern_us
4768,mexican
11626,greek
21027,indian
22079,greek
20527,chinese
27846,southern_us
16236,chinese
46145,french
7761,thai
34212,moroccan
17180,thai
4546,moroccan
44474,italian
37886,vietnamese
17842,southern_us
27282,jamaican
979,french
6895,french
4150,french
32995,mexican
8444,chinese
13686,mexican
8918,spanish
17569,indian
19313,japanese
23833,mexican
4623,cajun_creole
18164,french
45780,indian
17994,mexican
12268,indian
14368,thai
19242,japanese
21658,indian
32160,french
20931,southern_us
30800,french
33829,thai
29674,japanese
36367,moroccan
40547,greek
39583,southern_us
18638,cajun_creole
10010,mexican
7084,french
30421,spanish
24243,indian
38417,italian
5183,cajun_creole
4522,british
29727,italian
47928,southern_us
11211,korean
10117,mexican
26611,mexican
21852,vietnamese
41769,southern_us
16342,mexican
13694,southern_us
1173,thai
12257,thai
27392,jamaican
20360,chinese
16090,korean
31245,chinese
23411,mexican
46268,italian
45488,italian
39708,chinese
25281,vietnamese
9057,mexican
24917,french
49532,southern_us
5491,greek
33378,italian
23340,italian
13456,cajun_creole
31952,indian
39823,mexican
445,italian
28523,french
32201,mexican
5612,jamaican
44099,french
7608,italian
30971,chinese
38223,mexican
43482,greek
36483,chinese
9875,southern_us
18378,chinese
9583,mexican
13947,thai
8681,italian
46374,indian
47034,cajun_creole
45643,cajun_creole
5551,brazilian
23694,greek
32724,japanese
48999,southern_us
5952,southern_us
36593,mexican
48894,british
27066,mexican
9343,italian
35625,indian
22159,cajun_creole
39883,mexican
20939,french
21471,southern_us
2208,french
38731,greek
10206,indian
425,cajun_creole
11081,indian
48333,thai
46536,japanese
25686,mexican
41323,southern_us
30523,cajun_creole
29731,italian
23018,cajun_creole
43425,thai
43325,spanish
24159,italian
2121,chinese
15876,cajun_creole
11191,indian
4338,mexican
4072,southern_us
29363,spanish
29278,indian
4276,spanish
47413,french
16670,italian
31767,greek
37741,vietnamese
45568,greek
13871,southern_us
15015,indian
1536,thai
1466,thai
10405,mexican
15963,italian
45075,italian
2588,italian
17070,french
14012,vietnamese
44422,french
14609,southern_us
46913,mexican
5710,french
16086,french
48335,southern_us
41667,italian
20551,italian
29812,french
32212,vietnamese
18,italian
14823,japanese
30464,chinese
31748,greek
8081,cajun_creole
2484,greek
41751,italian
25020,italian
6889,mexican
37348,british
27337,mexican
21625,southern_us
43407,moroccan
737,italian
42668,southern_us
36758,british
3528,southern_us
40542,chinese
8277,chinese
22826,indian
16937,irish
8216,italian
10738,filipino
11932,mexican
21240,italian
14296,filipino
24128,french
44718,southern_us
40317,southern_us
22385,italian
16417,southern_us
19098,southern_us
36846,mexican
10401,chinese
10602,southern_us
16051,italian
25205,french
45464,italian
8956,italian
23386,italian
7691,italian
21774,russian
49705,italian
34095,southern_us
40336,italian
44728,cajun_creole
10843,british
21666,italian
44202,italian
17673,greek
34724,southern_us
32367,italian
14479,japanese
46203,southern_us
7485,french
24792,japanese
37601,italian
11749,thai
40459,vietnamese
6034,italian
46184,southern_us
8659,japanese
28264,cajun_creole
40788,chinese
25901,mexican
6880,southern_us
26443,mexican
27597,irish
4679,italian
27054,mexican
33316,greek
28346,filipino
46206,indian
9856,mexican
36740,thai
38157,mexican
11701,japanese
43877,italian
21737,filipino
17489,jamaican
5182,italian
47765,mexican
36916,japanese
21953,cajun_creole
44316,mexican
37928,vietnamese
23423,mexican
26636,italian
27428,italian
29136,italian
45677,chinese
35525,mexican
28707,jamaican
4234,chinese
45606,mexican
6646,cajun_creole
1733,filipino
31169,southern_us
45279,indian
14269,southern_us
26266,korean
15973,italian
15279,mexican
33120,french
26073,moroccan
25767,mexican
12044,french
822,italian
13536,italian
1978,irish
3895,greek
8427,mexican
16946,italian
9005,vietnamese
42707,southern_us
17931,chinese
2110,italian
21611,japanese
48079,italian
22441,british
43783,italian
49514,southern_us
26278,indian
39096,indian
36782,italian
31016,italian
41700,indian
8046,mexican
14017,irish
48126,british
48972,italian
21200,indian
37825,french
24835,mexican
38205,italian
48460,italian
29019,filipino
18799,korean
23742,italian
30089,indian
1400,cajun_creole
7025,spanish
19873,korean
29374,mexican
45577,italian
46375,southern_us
28377,chinese
39019,greek
16754,mexican
28648,jamaican
32006,southern_us
49138,chinese
14159,southern_us
33747,cajun_creole
49510,mexican
2118,chinese
14463,thai
12299,thai
16115,french
30854,italian
41412,southern_us
36655,chinese
31595,chinese
8225,italian
47650,southern_us
40681,mexican
43979,indian
7934,thai
45199,italian
6851,vietnamese
4006,mexican
610,vietnamese
18142,indian
34363,italian
30475,indian
35246,mexican
29020,indian
27993,french
24921,southern_us
22164,italian
725,southern_us
34349,italian
48655,thai
46658,french
28212,japanese
27714,japanese
6049,italian
19836,italian
33934,italian
1338,indian
21498,russian
27005,italian
40168,korean
4877,mexican
15415,thai
5545,chinese
20433,thai
11634,russian
25492,indian
21017,mexican
22311,southern_us
17808,mexican
30869,french
11794,southern_us
26414,italian
1450,japanese
17605,indian
19789,chinese
25287,indian
526,greek
6426,cajun_creole
838,thai
38921,japanese
43956,mexican
16406,korean
33285,italian
45131,filipino
44192,indian
36629,indian
23975,filipino
46511,italian
45907,mexican
22734,southern_us
43589,italian
30287,cajun_creole
23900,spanish
11928,mexican
16529,italian
25626,mexican
12962,mexican
19959,chinese
18195,british
37128,indian
25730,cajun_creole
40554,british
34484,cajun_creole
17596,brazilian
47805,french
8438,french
31594,french
2308,italian
40522,southern_us
42693,japanese
48848,indian
44560,cajun_creole
7700,southern_us
43908,cajun_creole
3930,mexican
20940,italian
12360,italian
23094,southern_us
20327,greek
34630,moroccan
41264,mexican
25085,japanese
48479,cajun_creole
31715,italian
29569,indian
39317,southern_us
15719,mexican
4162,mexican
15001,chinese
12123,indian
42748,indian
41905,british
4484,italian
30867,british
17319,mexican
13081,mexican
11899,mexican
13374,mexican
27495,chinese
18138,italian
14851,indian
16111,french
23947,mexican
5970,chinese
16594,italian
5820,british
28254,filipino
10280,chinese
45113,mexican
26103,mexican
14985,italian
35731,thai
30031,mexican
27627,spanish
43874,mexican
14497,french
45524,indian
42287,indian
5922,chinese
25698,italian
19355,irish
24250,indian
11355,chinese
40719,french
17155,italian
4387,mexican
21848,vietnamese
45934,mexican
14669,japanese
7153,indian
19848,cajun_creole
7324,mexican
11419,cajun_creole
42599,indian
30771,indian
28371,italian
33112,italian
49146,italian
40340,mexican
10502,italian
47056,moroccan
41269,indian
3350,thai
23684,thai
20727,mexican
23099,italian
49125,french
24362,jamaican
44077,mexican
22428,brazilian
34271,mexican
24892,mexican
28073,southern_us
37462,italian
12,indian
49513,italian
43115,italian
44461,southern_us
41691,mexican
24331,southern_us
34010,italian
33379,indian
22653,italian
18136,italian
47396,filipino
373,thai
28717,chinese
41036,indian
23119,italian
22546,italian
29176,indian
36192,russian
41978,italian
16397,indian
22951,italian
35400,italian
18095,irish
12517,southern_us
37493,italian
3927,southern_us
1147,italian
1370,italian
18935,mexican
10993,thai
4693,mexican
10439,cajun_creole
17130,chinese
1815,italian
871,mexican
18587,southern_us
34251,italian
12739,chinese
36588,italian
18833,chinese
47216,mexican
9988,mexican
31994,filipino
47730,thai
23665,british
36099,southern_us
20308,french
36430,british
19185,thai
12413,chinese
35605,chinese
20708,chinese
19801,cajun_creole
32603,mexican
22243,french
7244,southern_us
37724,southern_us
22988,southern_us
41278,cajun_creole
2244,french
5,mexican
32270,indian
7837,thai
28188,brazilian
41484,greek
4767,mexican
13508,mexican
6806,southern_us
26307,thai
33387,italian
9764,french
4815,mexican
42662,chinese
41477,mexican
6417,mexican
22285,mexican
49476,italian
26084,korean
44742,mexican
19022,mexican
32578,italian
10514,french
13815,spanish
19472,italian
7373,mexican
23280,italian
11559,southern_us
12765,southern_us
40511,mexican
40858,cajun_creole
24236,southern_us
16187,chinese
42423,italian
32296,chinese
44908,mexican
2833,jamaican
25142,southern_us
7268,italian
5582,mexican
25289,mexican
2838,indian
10185,southern_us
45665,italian
38764,southern_us
33129,italian
18427,southern_us
15256,korean
6477,mexican
30986,mexican
25978,southern_us
5957,korean
40329,chinese
11071,italian
48793,filipino
5115,thai
40723,mexican
41245,chinese
6240,mexican
4699,mexican
13769,spanish
33336,thai
4811,chinese
18127,mexican
42772,greek
45102,greek
26926,french
47055,korean
15650,italian
26966,southern_us
45230,french
44400,italian
26203,indian
21311,mexican
11945,italian
25732,irish
39567,french
25575,japanese
7211,indian
13410,mexican
173,chinese
11563,vietnamese
38716,korean
32625,southern_us
22638,filipino
23818,italian
8596,filipino
27471,indian
28233,southern_us
47682,indian
20385,italian
12567,southern_us
43903,mexican
4925,chinese
7818,mexican
35051,southern_us
4586,greek
20743,brazilian
16369,chinese
13883,mexican
38849,mexican
26017,italian
24719,italian
15767,greek
30007,british
34297,cajun_creole
30597,greek
25578,mexican
41719,british
23913,irish
11153,mexican
39196,indian
7338,mexican
21090,spanish
25451,italian
5482,italian
23031,southern_us
15926,greek
28527,french
40828,french
42196,italian
39387,french
28870,indian
15503,italian
36678,italian
38576,italian
16192,chinese
25622,italian
12687,southern_us
48280,spanish
47405,french
15140,southern_us
20579,brazilian
30880,french
39040,indian
17487,cajun_creole
3762,mexican
20910,italian
19072,mexican
39412,brazilian
28679,japanese
7314,korean
34143,moroccan
5594,french
24503,jamaican
28432,chinese
21054,southern_us
11965,mexican
30692,chinese
9901,italian
37008,italian
25505,french
10740,french
21791,vietnamese
5539,filipino
19680,southern_us
24129,mexican
8351,mexican
12701,italian
12042,chinese
26441,indian
21399,chinese
43615,moroccan
12283,mexican
32715,southern_us
24499,british
9035,italian
22563,southern_us
28467,southern_us
41765,chinese
38064,chinese
31087,french
23005,filipino
25806,greek
37930,greek
10879,japanese
40080,southern_us
11216,italian
42099,italian
27377,italian
4453,mexican
9001,southern_us
27383,greek
18472,southern_us
22313,irish
31709,thai
38931,italian
5261,mexican
17530,indian
19071,italian
42108,southern_us
7099,chinese
10678,mexican
226,spanish
16283,mexican
42538,italian
7991,japanese
6127,french
16011,southern_us
5664,thai
19882,italian
48540,brazilian
45897,indian
46935,italian
738,southern_us
25990,chinese
15397,british
17496,southern_us
29458,italian
31331,japanese
17562,italian
12661,british
35726,indian
34728,chinese
32619,french
14510,filipino
25391,mexican
34723,mexican
28055,italian
15498,thai
42070,chinese
26506,thai
35888,indian
40255,japanese
2943,italian
48785,korean
8979,greek
27068,mexican
19842,mexican
28677,korean
27565,spanish
35410,italian
6149,mexican
45188,moroccan
33341,southern_us
15024,chinese
35126,indian
19020,thai
9491,italian
40281,indian
34120,filipino
6504,korean
8285,italian
21811,french
24014,italian
5134,mexican
7360,indian
47692,italian
41845,greek
34326,italian
19249,southern_us
6843,french
15897,indian
17032,moroccan
16293,greek
9128,korean
40249,thai
33418,mexican
38161,chinese
24973,japanese
30725,spanish
46619,irish
16252,mexican
4516,southern_us
3652,italian
7704,moroccan
18104,japanese
39865,cajun_creole
22207,japanese
29362,french
40422,french
5285,thai
36114,chinese
26586,french
49698,russian
27718,japanese
36219,french
30609,spanish
44118,mexican
30917,southern_us
37880,french
43301,mexican
21584,chinese
8328,southern_us
46508,mexican
31063,mexican
17264,mexican
586,thai
19414,thai
10375,spanish
29177,british
949,southern_us
28118,mexican
4160,southern_us
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,vietnamese
13915,southern_us
48633,italian
1011,mexican
17649,russian
32786,indian
18615,french
48257,italian
11599,indian
43063,mexican
14526,chinese
37125,italian
8063,indian
32934,japanese
12139,irish
33392,chinese
8538,italian
47527,cajun_creole
33955,thai
8088,mexican
33306,greek
22004,mexican
49699,mexican
45344,mexican
8924,italian
8965,mexican
37812,italian
26605,french
1499,filipino
41392,japanese
2338,italian
48685,italian
39463,mexican
16150,french
42577,italian
761,french
43360,jamaican
47783,mexican
20532,indian
11963,italian
41456,cajun_creole
20446,southern_us
34645,british
4238,southern_us
49502,southern_us
6451,korean
18981,korean
35385,indian
2459,italian
32884,spanish
4809,italian
14992,french
36732,japanese
33064,korean
16264,italian
46857,filipino
7003,mexican
20492,cajun_creole
25654,mexican
10849,thai
29207,indian
27412,japanese
47264,thai
24155,chinese
49484,japanese
36541,southern_us
49339,mexican
25840,spanish
14136,southern_us
45538,mexican
31716,french
35893,southern_us
20742,chinese
1158,cajun_creole
7742,chinese
14846,mexican
27770,filipino
41274,japanese
43871,indian
24983,italian
37305,chinese
18545,cajun_creole
41013,greek
15782,cajun_creole
3892,italian
16005,italian
38901,mexican
40350,jamaican
40268,indian
11941,korean
32193,italian
6438,chinese
28612,french
34937,filipino
18750,southern_us
44983,southern_us
8662,moroccan
10026,italian
784,southern_us
28879,irish
5707,thai
45299,mexican
40004,italian
7800,mexican
20166,mexican
48006,italian
20841,british
23893,italian
20164,russian
45206,mexican
22864,mexican
46996,italian
16927,british
678,greek
1317,mexican
43897,japanese
24269,mexican
11316,mexican
1902,chinese
46191,japanese
31549,thai
22391,mexican
19490,mexican
8356,chinese
45697,indian
47308,thai
46898,mexican
14830,thai
3738,mexican
33149,french
36390,french
10543,italian
22597,indian
49045,mexican
26531,thai
38356,french
31739,irish
28912,thai
42828,brazilian
3903,italian
44976,italian
28573,southern_us
44215,japanese
35636,indian
10709,mexican
44787,vietnamese
3263,mexican
36111,cajun_creole
38476,filipino
28105,cajun_creole
43568,cajun_creole
6441,indian
45081,southern_us
8666,greek
35983,chinese
14186,southern_us
10143,french
2448,british
26012,thai
48776,cajun_creole
39833,italian
12533,southern_us
13637,chinese
5998,chinese
28339,french
26881,southern_us
40945,southern_us
36422,cajun_creole
40041,french
38541,southern_us
35240,cajun_creole
44367,mexican
18043,greek
35014,indian
30069,french
16713,mexican
12339,chinese
12234,italian
12453,southern_us
22609,chinese
44725,southern_us
29732,thai
44392,brazilian
23798,indian
24772,mexican
12345,southern_us
23309,korean
40450,moroccan
28710,italian
8336,mexican
3554,korean
5668,french
34033,jamaican
20513,vietnamese
1130,greek
30203,mexican
46316,italian
29023,vietnamese
22289,thai
49330,french
32512,moroccan
4554,indian
14947,cajun_creole
33667,cajun_creole
49000,italian
31457,indian
46254,irish
37570,italian
5605,italian
24507,indian
30816,korean
32852,mexican
13107,thai
20463,indian
85,southern_us
27025,mexican
40983,cajun_creole
20113,italian
44284,mexican
16999,southern_us
35662,korean
14382,italian
40297,chinese
32630,indian
7264,moroccan
14867,japanese
18802,french
3985,indian
35155,italian
17760,brazilian
14474,indian
28666,southern_us
38277,mexican
7931,indian
49649,indian
8266,mexican
29725,mexican
20460,chinese
4097,italian
44710,italian
6344,mexican
11194,indian
44716,cajun_creole
34191,filipino
39699,moroccan
14929,spanish
47451,italian
24368,mexican
884,mexican
5137,italian
38574,jamaican
48792,italian
49132,chinese
5669,cajun_creole
37952,chinese
49298,mexican
41405,greek
34909,french
10767,japanese
5721,italian
27292,indian
18692,chinese
27907,korean
45127,indian
33534,italian
26,cajun_creole
13068,thai
45579,mexican
28956,italian
1201,italian
43090,mexican
30197,british
27762,italian
43057,french
24887,french
43916,cajun_creole
544,vietnamese
10438,cajun_creole
9331,indian
649,mexican
32577,moroccan
36873,italian
48446,thai
28909,mexican
1999,chinese
42137,southern_us
48503,vietnamese
49033,japanese
1053,french
5535,british
21864,chinese
21042,french
3321,indian
16337,italian
22885,vietnamese
4020,french
41425,indian
2830,thai
26570,spanish
19943,british
17114,japanese
6009,italian
43791,italian
13681,mexican
11385,japanese
21875,cajun_creole
32449,chinese
3924,italian
8799,french
1989,mexican
23288,british
23920,french
46349,mexican
44238,cajun_creole
31337,japanese
14492,filipino
18368,greek
13781,cajun_creole
42371,japanese
20640,chinese
48955,southern_us
46955,mexican
30032,irish
3103,chinese
19597,mexican
23435,italian
31446,japanese
33791,korean
23813,mexican
14538,greek
35181,southern_us
6246,japanese
40850,mexican
32080,italian
781,indian
7679,indian
44640,italian
17645,greek
12454,japanese
28430,southern_us
6876,mexican
48868,italian
43333,cajun_creole
9807,french
27843,filipino
45089,southern_us
41811,chinese
28131,mexican
23394,thai
29599,french
40086,mexican
20013,italian
18134,filipino
48291,vietnamese
30903,indian
2777,mexican
3630,french
37511,irish
26835,southern_us
7201,chinese
20442,italian
19136,italian
40878,mexican
1177,italian
43121,cajun_creole
11307,southern_us
37617,indian
25583,korean
27863,indian
17830,indian
18267,chinese
29923,cajun_creole
27827,cajun_creole
4616,southern_us
9979,indian
2878,french
40101,vietnamese
13411,indian
9683,italian
48733,french
27233,thai
25926,filipino
22098,southern_us
16095,cajun_creole
15839,italian
10882,french
44004,southern_us
45224,japanese
40285,chinese
20598,mexican
19307,italian
14899,korean
36512,russian
37453,russian
4319,italian
28718,french
44611,indian
26031,british
36988,italian
24182,japanese
4727,italian
25982,french
9544,italian
48030,chinese
47789,mexican
16245,french
12440,italian
32989,italian
10582,cajun_creole
23028,southern_us
45653,italian
46888,southern_us
20392,mexican
13453,chinese
1300,moroccan
29343,british
27423,indian
46977,british
27479,chinese
37899,italian
21177,italian
45590,southern_us
46775,southern_us
45416,indian
23039,indian
26308,italian
23306,cajun_creole
42367,thai
41379,mexican
16715,french
33712,southern_us
24136,french
26094,italian
2212,thai
19672,italian
42872,mexican
36661,indian
26319,greek
263,italian
13942,indian
43311,mexican
12743,southern_us
7519,mexican
35601,chinese
44197,italian
8617,british
6573,italian
13377,jamaican
31725,british
13042,chinese
2701,southern_us
38137,indian
11356,mexican
3202,southern_us
15530,moroccan
18012,french
22683,mexican
37199,brazilian
5169,russian
43401,chinese
7246,cajun_creole
36491,italian
40868,irish
8084,italian
45914,french
32344,southern_us
27508,southern_us
27323,indian
29576,vietnamese
13998,spanish
28214,indian
2918,greek
19918,southern_us
44955,thai
7007,thai
32164,russian
20929,thai
10380,mexican
28015,filipino
24501,jamaican
37257,japanese
17772,mexican
7977,indian
24949,korean
9467,italian
18520,cajun_creole
48539,mexican
11435,mexican
44041,filipino
44022,mexican
19010,spanish
18395,mexican
35008,southern_us
45807,mexican
27065,thai
460,thai
22725,southern_us
32575,cajun_creole
10099,italian
9431,cajun_creole
9493,vietnamese
30423,cajun_creole
11861,jamaican
22632,thai
32893,vietnamese
5868,spanish
3938,mexican
17724,mexican
4075,british
24174,british
34798,italian
9407,japanese
4008,mexican
6472,mexican
43384,southern_us
47289,chinese
27905,moroccan
9628,indian
41613,chinese
8128,moroccan
33224,thai
21571,italian
41246,vietnamese
48240,mexican
46816,italian
45778,spanish
13798,italian
31606,chinese
43293,italian
27725,italian
7614,southern_us
24798,italian
16256,mexican
10296,mexican
46895,japanese
18706,cajun_creole
25895,chinese
42986,japanese
42194,southern_us
44727,indian
2381,mexican
7850,moroccan
21066,mexican
1427,vietnamese
30832,french
44593,indian
35604,italian
42802,indian
30307,greek
8893,japanese
43086,french
278,southern_us
48861,italian
9641,indian
18801,italian
13009,indian
42823,italian
3954,mexican
49035,southern_us
34278,vietnamese
25941,filipino
38577,irish
37973,italian
813,italian
29444,french
30058,french
34601,british
42370,italian
9228,mexican
12638,french
37549,italian
19802,cajun_creole
30931,thai
22179,southern_us
44664,mexican
42631,vietnamese
23407,thai
30557,vietnamese
28888,italian
326,brazilian
47891,mexican
22600,vietnamese
24737,cajun_creole
11278,cajun_creole
42285,mexican
18700,moroccan
11577,french
5218,italian
13220,british
16992,indian
22967,chinese
16610,greek
46382,japanese
28228,italian
18123,chinese
25348,italian
48051,mexican
26379,thai
38821,french
44418,filipino
22932,mexican
17089,italian
17307,korean
8828,italian
21515,jamaican
41525,chinese
18627,italian
8423,british
17848,italian
12762,southern_us
2524,mexican
15334,cajun_creole
3322,southern_us
5367,moroccan
5255,brazilian
9150,moroccan
22599,italian
7368,mexican
25212,filipino
29633,italian
26841,mexican
20127,french
4992,mexican
35021,greek
47863,thai
530,spanish
1974,moroccan
3006,chinese
23010,korean
21593,mexican
11204,italian
3363,italian
33675,mexican
38682,chinese
46627,southern_us
12852,italian
37503,british
20805,filipino
18925,mexican
27954,french
20154,mexican
11714,italian
11134,italian
29380,southern_us
19736,indian
10476,indian
4136,indian
36681,southern_us
35006,italian
36876,moroccan
10774,irish
27429,british
9455,russian
5774,mexican
48634,italian
37245,brazilian
17279,japanese
9366,italian
26166,italian
5247,irish
41148,greek
19055,spanish
2229,indian
27352,italian
24718,french
17647,filipino
21324,mexican
4946,korean
21404,brazilian
6849,french
4572,southern_us
48468,vietnamese
37152,jamaican
825,vietnamese
47537,italian
5072,french
18872,thai
37657,spanish
39345,southern_us
9604,thai
5363,italian
12065,italian
12366,southern_us
15642,vietnamese
20213,indian
16381,filipino
25412,mexican
34973,mexican
13475,italian
24334,mexican
4428,mexican
7273,spanish
35903,spanish
41592,italian
44689,french
42405,italian
6995,brazilian
2577,indian
48095,chinese
6623,southern_us
22733,japanese
36104,italian
23779,mexican
46697,italian
47965,italian
17225,french
37106,indian
12615,indian
36033,southern_us
45146,greek
45800,mexican
30163,southern_us
12660,mexican
11490,british
40192,chinese
21436,italian
48613,japanese
1628,mexican
19953,french
44451,mexican
45922,mexican
4804,mexican
1751,southern_us
26520,french
39367,southern_us
23616,korean
38862,french
21414,french
2452,greek
27591,italian
14224,vietnamese
36691,moroccan
15391,southern_us
11104,mexican
16206,southern_us
9156,italian
16344,mexican
33295,chinese
47513,british
5352,mexican
28741,italian
6847,indian
36463,thai
14838,italian
37311,french
6347,thai
47812,italian
34919,indian
14812,mexican
11772,mexican
44916,italian
2014,indian
13041,japanese
40815,italian
32713,french
38272,mexican
30770,chinese
22254,italian
45828,mexican
49113,southern_us
37876,mexican
30219,french
3111,mexican
33267,italian
35742,french
15890,southern_us
10968,mexican
45879,italian
18676,italian
29425,italian
27055,italian
19485,italian
47644,southern_us
1988,mexican
21210,spanish
3792,southern_us
9071,thai
25703,mexican
25404,mexican
5791,french
35221,italian
33813,indian
21441,thai
10503,southern_us
17270,korean
17560,french
25735,indian
34818,indian
2970,indian
39582,french
22358,mexican
2864,indian
15823,indian
31475,indian
30636,chinese
28962,korean
45813,indian
4000,mexican
35530,chinese
974,french
12382,southern_us
7347,italian
26496,italian
33767,mexican
48412,japanese
40496,mexican
37961,chinese
6571,chinese
49304,mexican
34097,thai
10646,mexican
44083,chinese
48463,italian
1063,indian
30583,cajun_creole
26237,italian
8680,irish
32752,italian
23273,mexican
5717,filipino
2579,indian
45463,italian
38241,mexican
30514,mexican
13101,italian
19210,cajun_creole
26502,cajun_creole
46982,french
21905,italian
46699,cajun_creole
15406,moroccan
45763,mexican
721,southern_us
32708,southern_us
38004,mexican
17682,mexican
46596,chinese
48682,greek
31605,mexican
38031,cajun_creole
18179,french
48663,vietnamese
36353,italian
4550,french
35488,southern_us
33342,mexican
25731,southern_us
48838,indian
39653,thai
33286,thai
21344,italian
37156,french
20611,jamaican
8869,mexican
44038,italian
42754,french
23823,southern_us
13596,southern_us
45059,italian
46483,italian
253,japanese
4053,french
8559,italian
7844,italian
9188,southern_us
32548,chinese
26083,mexican
20244,brazilian
37673,mexican
668,jamaican
29434,french
16805,brazilian
45658,mexican
47594,italian
7452,mexican
22645,spanish
42522,mexican
23363,mexican
35610,british
37631,jamaican
8879,indian
38337,italian
19826,indian
8844,irish
6484,moroccan
45118,greek
22731,indian
20793,chinese
16487,indian
24490,chinese
15889,mexican
22935,italian
3143,mexican
48510,thai
35910,italian
17474,chinese
32396,mexican
24714,italian
36160,filipino
20077,italian
28828,british
42205,chinese
36725,mexican
10316,cajun_creole
33623,italian
39291,mexican
49350,indian
14699,mexican
21702,italian
41906,mexican
4489,french
24409,greek
29332,thai
8337,greek
918,russian
12435,british
48231,indian
28383,jamaican
4545,mexican
13102,italian
33947,mexican
24615,italian
49589,japanese
41481,moroccan
38905,mexican
19812,southern_us
6160,southern_us
38993,southern_us
34354,southern_us
31246,southern_us
35369,japanese
21637,southern_us
49617,greek
23003,irish
40683,southern_us
17920,southern_us
18021,mexican
46780,chinese
1684,italian
1953,jamaican
15537,chinese
2489,mexican
34708,thai
47554,spanish
30298,mexican
23459,french
2593,cajun_creole
7216,russian
35883,mexican
27039,chinese
47957,italian
7815,italian
5270,italian
10768,mexican
29740,indian
3068,southern_us
29535,mexican
7182,mexican
7796,southern_us
41409,southern_us
39671,british
28559,cajun_creole
32146,japanese
23439,italian
31391,italian
42855,thai
11813,mexican
48272,french
12263,chinese
